Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,,"February 5, 2018",Yes,"This is one amazing charger , it charges all my devices , ( Phone , Bluetooth headset , Bluetooth earphone , etc. ) , without any buttons to push , it works virtually hands free !! Simply plug the charging cable , into your device , then into the Anker charger , which starts charging automatically , ( you will see 4 charging lights, light up ) &amp; you are good to go , you don't have to keep an eye on it , because when your device is fully charged , the Anker charger shuts itself off , when you see the 4 lights turn into 1 or 2 lights lit , it is time to recharge the Anker , just reverse the charging cable &amp; plug into any available USB Port , &amp; it starts charging , ( it will blink until all 4 lights light up ) , then it is fully charged again !! I would highly recommend this charger to anyone looking for the best !! I am one very satisfied customer , Thank You Very Much !!!",1
5.0,,"January 31, 2017",Yes,Works really well and fairly fast. Small enough to fit in a small pocket. Good price for the product.,0
5.0,,"May 15, 2018",Yes,"It is amazing, it takes under an hour to fully charge my phone. I even use it to charge my switch. I literally ran this over with a go-kart and still works like a charm (it was an accident)",0
5.0,,"February 18, 2018",Yes,"Great product.  I bought this for my husband who is a gadget snob and he uses it daily. If you travel or are a buy family, definitely consider buying this portable charger.",0
5.0,,"July 4, 2017",Yes,2nd one I've bought after giving my first away to a missionary. Works great!,0
5.0,,"September 2, 2017",Yes,"Holds a charge, compact,  charges our phones pretty quick.  I bought two of them.  Mine was for travel, my son uses his at work, since he doesn't sit at a desk.",0
5.0,,"October 27, 2018",Yes,"This little cube charges my Pixel fast! It is good for 5 or 6 phone charges per Anker charge so far, and I've used it a lot. Great for airplanes that don't have plug-in ports.",0
5.0,,"February 15, 2018",Yes,This battery pack has been awesome! Helped us continue to take pictures while on vacation without having to stop having fun! It charges my Galaxy S8 Plusfrom 20% to 100% 2-3 times on a full charge.,0
5.0,,"October 26, 2018",Yes,"This charger is great for my trips to Disneyland! It takes a while to charge all the way, but once full it does a great job keeping my phone charged back to 100% multiple times on the same battery charge.",0
5.0,,"September 4, 2016",Yes,It's Anker quality! Great batteries inside. You can't go wrong. Worth the little extra money to buy this instead of the generic ones!,0
5.0,,"July 27, 2016",Yes,"Like any Anker product I've bought, I'm impressed. Even the one item that failed, [a USB charger that one of the ports failed on] was replaced under warrantee incredibly quickly. I love their products and customer service.",0
5.0,,"March 14, 2018",Yes,"*Unbiased, impartial reviewer*.Simple, reliable, effective. I'd recommend.",0
3.0,,"November 4, 2017",Yes,"I used this battery for about a year with my iPhone 7 Plus. As of a few weeks ago though, it won’t fully charge (all 4 blue lights) and has lost its ability to hold a charge (3 lights to 1 light in 2 days with no use).  A one year life span for a $30 product...okay?  I had hoped for better longevity.",0
5.0,,"March 15, 2018",Yes,Works great.,0
5.0,,"September 21, 2018",Yes,"Smaller than I expected which is great. Fits nicely in my camera bagel a wedding photographer who travels a lot, and this is ideal for recharging on the go.",0
3.0,,"February 17, 2018",Yes,it was bigger than i expected,0
4.0,,"February 23, 2017",Yes,"Worked out perfect.  The smaller size makes it fit perfect in my purse.  When out and about during the day and I notice my phone is about ready to die, just plug it in.  Perfect ! ! ! !",0
5.0,,"June 5, 2017",Yes,"Son loves the product. Strong and quick charging. Not too big/heavy, definitely recommend.",0
3.0,,"May 24, 2018",Yes,"I have another 10,000mAh charger and I bought this as a second because of the smaller size/weight. I performs at half the capacity of my existing one.",0
5.0,,"February 27, 2017",Yes,"Works great so far! Probably should have purchased a smaller one, for ease of carrying around, but otherwise no complaints. Anker was recommended to me be by a techno-nerd in the know.",0
5.0,,"November 9, 2016",Yes,Works well and is small in size. Used it on a recent hike and was able to charge a few phones over the 3 day period.,0
5.0,,"August 11, 2017",Yes,I have 3 of these and I use them whenever I travel far and I never have a dead phone Anker is such an amazing brand and I fully support them,0
5.0,,"August 19, 2016",Yes,This works greater than expected and I don't walk around worry about my devices life span anymore,1
5.0,,"November 30, 2018",Yes,"So i’ve had this battery for several months now and it’s pretty good. It’s portable, pretty light and lasts quite a bit - I think I fully charged my iPhone twice from it and still had quite a bit of life in it",0
5.0,,"September 7, 2017",Yes,Everything came as advertised and in great condition.,0
5.0,,"April 17, 2017",Yes,"I am a huge fan of Anker products. This is my second portable charger and I love it!  Smaller and more lightweight, it works very well, and the value can't be beat.",0
2.0,,"January 28, 2018",Yes,"Ok, the performance of the charger is okay, though two of the LED lights aren’t working anymore(2&amp;3 after two months of buying it). The USB port isn’t that slick and smooth (needs a harder push to insert). If anyone can help me fix the lights and enhance the performance, plz do...Thank you.",0
1.0,,"February 2, 2019",Yes,I’m annoyed you have to buy another cord to connect to the iPhone.,1
5.0,,"December 16, 2016",Yes,"I used this recently while traveling, and my iPhone 7 plus never died. I like the small size of it as well.",0
5.0,,"July 30, 2018",Yes,This item is a must buy!!! When I fully charge it I can get 4 1/2 full charges on my iPhone 7. It actually charges in a timely manner too! This battery has definitely exceeded my expectations. Best portable battery that I have owned so far.,0
5.0,,"July 2, 2017",Yes,"I bougt a second one for my son, charges my IPhone 6S Plus very fast. I can recharge 3 full times and 1 half. Same size as credit card.",0
5.0,,"May 24, 2017",Yes,"It holds a large charge, charges my phone quickly, and feels very solid. A+.",0
5.0,,"January 17, 2018",Yes,"Portable but heavy.  Expected for 10,000 mah.  Can’t wait to use this on our trips this coming February and March!  Thanks for the great product!",0
5.0,,"June 3, 2018",Yes,"Amazing! I went on vacaction and needed a portable charger for my phone. I charged it before I left and didn’t even have to charge it through out the trip once! Long lasting, easy to use, and reliable. Thanks!",0
5.0,,"July 20, 2017",Yes,Anker can do no wrong. I am in love with everything that they make. This powercore is top notch.,0
5.0,,"June 5, 2017",Yes,"Incredible! Takes a while to charge up, but then it's flawless from there. Super happy, thank you!",0
5.0,,"August 2, 2018",Yes,Well worth the expense. Saved my phone several times!,0
5.0,,"May 9, 2018",Yes,Great investment,0
5.0,,"January 26, 2018",Yes,Still charging after almost a year.,0
5.0,,"June 11, 2018",Yes,Great little power bank,0
5.0,,"April 9, 2017",Yes,Works super well. I can get at least 3 full charges for my 6S out of a full charge. Perfect for Pokehunting!,0
5.0,,"April 13, 2019",Yes,Like the color. Looks neat &amp; very handy. Not heavy. The only problem is i need to bring 2 cables for power in &amp; out cuz im using an apple iphone &amp; ipad.,0
5.0,,"July 27, 2018",Yes,"Works as expected.  It's small, compact, and good quality.",0
5.0,,"September 1, 2018",Yes,great for travelling. always worried to be away from charger or an outlet. this quelled my anxiety and so happy i invested and will use it always!,0
5.0,,"September 7, 2018",Yes,Powerful and smaller than I thought. Great gift.,0
5.0,,"October 7, 2016",Yes,"My phone's battery might be a year or two old, but I'm still pretty damned impressed by the fact that I have two full charge cycle's worth in a device that easily fits in my pocket. Bought it to play Pokemon GO, and I could not be happier with its performance.",0
5.0,,"April 26, 2017",Yes,"I have already bought 2 of these, one as a gift, and I expect to buy another. I can charge 3 phones on a single charge.",0
5.0,,"October 5, 2018",Yes,"Bought this battery pack for a recent camping trip. I was able to charge my phone for 3 days without a problem, not constantly obviously.",0
4.0,,"November 11, 2016",Yes,"Great, compact, battery pack! Initially, the product worked good for only  1 month then stopped picking up a charge from the wall. However, after I contacted Anker to resolve the matter, they sent me a brand new one on them! Now, Not many companies are willing to do that...Rest assured: Anker is known for their quality batteries, and in the case of a bad product, they will replace or refund no questions asked.",0
5.0,,"October 28, 2017",Yes,My 2cd unit. Both Working great so far.,0
5.0,,"July 23, 2017",Yes,"Works great, good value; wish I'd waited for Prime Day, lol.",0
5.0,,"March 26, 2018",Yes,Lightweight and powerful. It charges my phone 8+ quickly and numerous times.  Great gadget to have!,0
4.0,,"December 2, 2018",Yes,"This is a great portable charger, it charges my phone to 100% at least twice in one go.",0
5.0,,"December 8, 2017",Yes,So far this device works great.,0
2.0,,"June 21, 2018",Yes,I bought this in February and it is now starting to cause problems. It does not stay on when I need things to be charged and it takes things awhile to charge. Going to have to buy a different brand soon,0
5.0,,"August 29, 2018",Yes,"Perfect compact external battery, charges my Samsung S8 and my friends iPhone 6+ to full charge, with some charge left to spare! Charging speed is more than adequate. Highly recommend this external battery for such a great price!",0
